task,is_practice,block,trial,target_01,target_02,task_relevance,category,orientation,identity,duration,stim_jit,SOA,SOA_lock,pitch,onset_SOA
prp,0,47,21,letter_09,false_font_16,irrelevant,face,right,face_15,1,0.729671748370702,0.466,offset,1100,1.466
prp,0,47,22,letter_09,false_font_16,target,false_font,right,false_font_16,1.5,0.784804022045653,0,offset,1100,1.5
prp,0,47,23,letter_09,false_font_16,non-target,false_font,center,false_font_01,1,0.719352780021582,0.466,offset,1100,1.466
prp,0,47,24,letter_09,false_font_16,non-target,letter,center,letter_12,1,0.796752134659577,0.232,onset,1100,0.232
prp,0,47,25,letter_09,false_font_16,non-target,false_font,right,false_font_03,1.5,0.864026651206139,0,offset,1000,1.5
prp,0,47,26,letter_09,false_font_16,irrelevant,face,right,face_03,0.5,1.77201038678548,0.232,onset,1100,0.232
prp,0,47,27,letter_09,false_font_16,irrelevant,object,center,object_03,0.5,1.69057839975581,0.466,offset,1000,0.966
prp,0,47,28,letter_09,false_font_16,non-target,false_font,right,false_font_05,1.5,1.16000512399356,0.116,offset,1000,1.616
prp,0,47,29,letter_09,false_font_16,non-target,false_font,center,false_font_14,1,0.792045236936195,0.232,onset,1100,0.232
prp,0,47,30,letter_09,false_font_16,target,letter,right,letter_09,1,1.87256170763927,0.116,offset,1000,1.116
prp,0,47,31,letter_09,false_font_16,non-target,false_font,left,false_font_02,1.5,0.713364737623801,0.466,offset,1100,1.966
prp,0,47,32,letter_09,false_font_16,irrelevant,face,center,face_03,0.5,1.64317027584148,0.232,offset,1000,0.732
prp,0,47,33,letter_09,false_font_16,non-target,false_font,right,false_font_01,0.5,0.766626645220772,0.232,offset,1000,0.732
prp,0,47,34,letter_09,false_font_16,irrelevant,face,right,face_15,0.5,0.936066858775048,0.466,offset,1000,0.966
prp,0,47,35,letter_09,false_font_16,non-target,false_font,center,false_font_04,1.5,1.05485133298028,0.232,onset,1000,0.232
prp,0,48,1,letter_08,false_font_18,target,false_font,center,false_font_18,1,0.932253649311407,0.466,offset,1000,1.466
prp,0,48,2,letter_08,false_font_18,non-target,false_font,center,false_font_15,0.5,1.28563354267523,0.466,onset,1000,0.466
prp,0,48,3,letter_08,false_font_18,non-target,letter,center,letter_04,0.5,1.67003586341656,0.466,onset,1000,0.466
prp,0,48,4,letter_08,false_font_18,irrelevant,object,center,object_19,0.5,1.17644279414354,0.116,onset,1000,0.116
prp,0,48,5,letter_08,false_font_18,irrelevant,object,left,object_11,1.5,1.15687477809183,0.116,offset,1100,1.616
prp,0,48,6,letter_08,false_font_18,non-target,letter,right,letter_05,1.5,1.00620644533113,0,onset,1000,0
prp,0,48,7,letter_08,false_font_18,irrelevant,object,right,object_09,0.5,1.029845624021,0.116,onset,1100,0.116
prp,0,48,8,letter_08,false_font_18,non-target,false_font,center,false_font_19,1,0.740298240428492,0.232,offset,1000,1.232
prp,0,48,9,letter_08,false_font_18,non-target,letter,center,letter_18,1,1.52366186834692,0.116,onset,1000,0.116
prp,0,48,10,letter_08,false_font_18,irrelevant,object,right,object_01,1.5,0.827219563143284,0.466,onset,1000,0.466
prp,0,48,11,letter_08,false_font_18,target,letter,center,letter_08,0.5,1.89433761916703,0.116,onset,1100,0.116
prp,0,48,12,letter_08,false_font_18,non-target,false_font,right,false_font_03,0.5,1.6679034662044,0.232,offset,1000,0.732
prp,0,48,13,letter_08,false_font_18,non-target,letter,center,letter_17,1,0.771055274732388,0.466,onset,1100,0.466
prp,0,48,14,letter_08,false_font_18,non-target,false_font,left,false_font_16,1.5,0.736161677016678,0,offset,1000,1.5
prp,0,48,15,letter_08,false_font_18,irrelevant,object,center,object_05,1,0.731817480359816,0.466,onset,1000,0.466
prp,0,48,16,letter_08,false_font_18,irrelevant,object,center,object_19,1,1.04836072250191,0.116,offset,1000,1.116
prp,0,48,17,letter_08,false_font_18,non-target,false_font,right,false_font_06,0.5,0.912463814873969,0.116,onset,1100,0.116
prp,0,48,18,letter_08,false_font_18,non-target,false_font,center,false_font_10,1,1.42340074877178,0.466,onset,1100,0.466
prp,0,48,19,letter_08,false_font_18,irrelevant,face,left,face_15,1.5,0.868075842282426,0.232,offset,1000,1.732
prp,0,48,20,letter_08,false_font_18,irrelevant,object,left,object_20,1,1.79544220985509,0,onset,1100,0
prp,0,48,21,letter_08,false_font_18,irrelevant,object,center,object_07,0.5,0.78028661315883,0.232,offset,1000,0.732
prp,0,48,22,letter_08,false_font_18,target,letter,center,letter_08,1,0.817280604433828,0.466,onset,1100,0.466
prp,0,48,23,letter_08,false_font_18,non-target,letter,left,letter_04,0.5,1.26419531514203,0.116,offset,1000,0.616
prp,0,48,24,letter_08,false_font_18,irrelevant,object,right,object_17,1.5,0.734154031394156,0.116,onset,1100,0.116
prp,0,48,25,letter_08,false_font_18,irrelevant,object,center,object_02,1,1.15382978990347,0.116,onset,1100,0.116
prp,0,48,26,letter_08,false_font_18,non-target,letter,center,letter_20,1.5,0.916646569285919,0,onset,1100,0
prp,0,48,27,letter_08,false_font_18,non-target,letter,right,letter_07,1.5,0.741142399439066,0,offset,1100,1.5
prp,0,48,28,letter_08,false_font_18,irrelevant,object,center,object_04,1.5,0.799930074611563,0.466,offset,1100,1.966
prp,0,48,29,letter_08,false_font_18,irrelevant,face,center,face_12,1.5,0.989244470777626,0.116,onset,1100,0.116
prp,0,48,30,letter_08,false_font_18,target,letter,center,letter_08,1.5,0.982942925755453,0,onset,1100,0
prp,0,48,31,letter_08,false_font_18,irrelevant,object,center,object_06,0.5,1.07775941979354,0.116,offset,1000,0.616
prp,0,48,32,letter_08,false_font_18,irrelevant,face,right,face_20,1.5,1.24056926952547,0,offset,1000,1.5
prp,0,48,33,letter_08,false_font_18,non-target,false_font,center,false_font_20,0.5,1.04015372823009,0.232,offset,1100,0.732
prp,0,48,34,letter_08,false_font_18,non-target,false_font,right,false_font_15,0.5,1.45992553060958,0.232,onset,1100,0.232
prp,0,48,35,letter_08,false_font_18,non-target,letter,right,letter_19,0.5,1.58969602846818,0.116,offset,1000,0.616
prp,0,48,36,letter_08,false_font_18,irrelevant,face,center,face_18,1,1.1808994169925,0.116,onset,1100,0.116
prp,0,49,1,letter_20,false_font_10,non-target,false_font,center,false_font_15,0.5,1.39113889797272,0.466,offset,1100,0.966
prp,0,49,2,letter_20,false_font_10,irrelevant,face,left,face_05,0.5,1.95132176780424,0.466,onset,1000,0.466
prp,0,49,3,letter_20,false_font_10,target,false_font,left,false_font_10,1.5,1.57570907649694,0.116,offset,1100,1.616
prp,0,49,4,letter_20,false_font_10,non-target,letter,center,letter_09,1,1.04835537619865,0.466,offset,1000,1.466
prp,0,49,5,letter_20,false_font_10,non-target,letter,right,letter_14,1,0.732379050027229,0.232,onset,1000,0.232
prp,0,49,6,letter_20,false_font_10,non-target,letter,right,letter_06,0.5,0.956541301499103,0.466,offset,1000,0.966
prp,0,49,7,letter_20,false_font_10,non-target,false_font,center,false_font_04,1,0.817125303054261,0,onset,1100,0
prp,0,49,8,letter_20,false_font_10,non-target,false_font,center,false_font_14,0.5,0.796894440993987,0.466,onset,1100,0.466
prp,0,49,9,letter_20,false_font_10,irrelevant,object,right,object_10,1,0.922827900999488,0.466,offset,1100,1.466
prp,0,49,10,letter_20,false_font_10,non-target,false_font,left,false_font_19,1,0.865322786884521,0.116,offset,1100,1.116
prp,0,49,11,letter_20,false_font_10,irrelevant,object,center,object_14,0.5,0.811240542814248,0.116,onset,1100,0.116
prp,0,49,12,letter_20,false_font_10,irrelevant,face,left,face_01,1.5,1.67991440421596,0.116,offset,1100,1.616
prp,0,49,13,letter_20,false_font_10,irrelevant,object,right,object_06,1,1.19777226878197,0.116,offset,1000,1.116
prp,0,49,14,letter_20,false_font_10,non-target,letter,center,letter_16,0.5,1.9462578117242,0,offset,1000,0.5
prp,0,49,15,letter_20,false_font_10,irrelevant,object,left,object_04,0.5,1.04873122702599,0.466,onset,1000,0.466
prp,0,49,16,letter_20,false_font_10,irrelevant,object,left,object_10,0.5,1.0207568816661,0.232,offset,1100,0.732
prp,0,49,17,letter_20,false_font_10,non-target,letter,center,letter_19,1,0.733261823657476,0.116,onset,1100,0.116
prp,0,49,18,letter_20,false_font_10,irrelevant,face,left,face_20,1.5,1.11952100353079,0.116,onset,1000,0.116
prp,0,49,19,letter_20,false_font_10,irrelevant,face,left,face_08,1,1.19219464274197,0,onset,1000,0
prp,0,49,20,letter_20,false_font_10,irrelevant,object,center,object_10,1,0.898008530044196,0,offset,1100,1
prp,0,49,21,letter_20,false_font_10,irrelevant,object,center,object_07,1,0.758126073603363,0.116,offset,1100,1.116
prp,0,49,22,letter_20,false_font_10,irrelevant,object,center,object_14,1.5,0.778013962699257,0.116,onset,1100,0.116
prp,0,49,23,letter_20,false_font_10,non-target,false_font,right,false_font_20,0.5,0.721289507272097,0.232,onset,1000,0.232
prp,0,49,24,letter_20,false_font_10,non-target,letter,right,letter_06,1.5,1.02462730758591,0.116,offset,1100,1.616
prp,0,49,25,letter_20,false_font_10,non-target,false_font,center,false_font_08,1.5,0.718301716768947,0.116,offset,1000,1.616
prp,0,49,26,letter_20,false_font_10,irrelevant,face,left,face_13,1,0.976931948619089,0.466,onset,1000,0.466
prp,0,49,27,letter_20,false_font_10,irrelevant,face,left,face_03,1,1.67274553966987,0.466,offset,1100,1.466
prp,0,49,28,letter_20,false_font_10,target,false_font,right,false_font_10,1.5,1.56996630622464,0,onset,1100,0
prp,0,49,29,letter_20,false_font_10,irrelevant,face,center,face_09,0.5,1.70137445104028,0.466,onset,1100,0.466
prp,0,49,30,letter_20,false_font_10,non-target,letter,center,letter_03,0.5,0.868993516813131,0.466,onset,1100,0.466
prp,0,49,31,letter_20,false_font_10,non-target,letter,center,letter_19,1,1.46639533469099,0,onset,1000,0
prp,0,49,32,letter_20,false_font_10,irrelevant,object,right,object_08,1.5,1.19276784812722,0.232,onset,1100,0.232
prp,0,49,33,letter_20,false_font_10,non-target,false_font,left,false_font_01,1,1.93666703318546,0,onset,1100,0
prp,0,49,34,letter_20,false_font_10,non-target,false_font,right,false_font_03,1,1.49968205678188,0.232,offset,1000,1.232
prp,0,49,35,letter_20,false_font_10,target,letter,left,letter_20,1,0.899929594744763,0.266,onset,1000,0.266
prp,0,50,1,letter_20,false_font_07,irrelevant,face,left,face_12,1.5,0.881095026471837,0.232,onset,1000,0.232
prp,0,50,2,letter_20,false_font_07,non-target,letter,center,letter_15,1,1.28110000855061,0.116,onset,1000,0.116
prp,0,50,3,letter_20,false_font_07,irrelevant,face,center,face_17,1,1.13103103925277,0,offset,1000,1
prp,0,50,4,letter_20,false_font_07,irrelevant,object,center,object_03,1.5,1.87918412660996,0,onset,1100,0
prp,0,50,5,letter_20,false_font_07,irrelevant,face,center,face_01,1,0.958347639141925,0.232,onset,1100,0.232
prp,0,50,6,letter_20,false_font_07,non-target,false_font,center,false_font_05,1,1.97594815142454,0,offset,1100,1
prp,0,50,7,letter_20,false_font_07,target,false_font,center,false_font_07,0.5,0.764430682655865,0.466,onset,1100,0.466
prp,0,50,8,letter_20,false_font_07,irrelevant,object,center,object_03,1.5,1.44589635696048,0.116,onset,1000,0.116
prp,0,50,9,letter_20,false_font_07,non-target,false_font,center,false_font_13,1,1.03584739774408,0,offset,1000,1
prp,0,50,10,letter_20,false_font_07,non-target,letter,right,letter_18,1.5,1.10052516948114,0.232,offset,1000,1.732
prp,0,50,11,letter_20,false_font_07,non-target,letter,center,letter_10,0.5,1.39194193313742,0.232,offset,1000,0.732
prp,0,50,12,letter_20,false_font_07,non-target,letter,center,letter_11,1,1.38389407066829,0,onset,1100,0
prp,0,50,13,letter_20,false_font_07,irrelevant,face,center,face_09,1,0.983047764858742,0.466,offset,1000,1.466
prp,0,50,14,letter_20,false_font_07,irrelevant,object,left,object_16,1.5,1.90403691483899,0.466,offset,1100,1.966
prp,0,50,15,letter_20,false_font_07,non-target,false_font,center,false_font_14,1,1.14963578287404,0,offset,1000,1
prp,0,50,16,letter_20,false_font_07,target,false_font,left,false_font_07,1,0.796319495513328,0,onset,1100,0
prp,0,50,17,letter_20,false_font_07,target,letter,right,letter_20,1,1.4332845443046,0,onset,1000,0
prp,0,50,18,letter_20,false_font_07,non-target,letter,center,letter_10,1.5,1.34150843732253,0.466,onset,1100,0.466
prp,0,50,19,letter_20,false_font_07,non-target,letter,center,letter_13,0.5,0.807716622899523,0.232,onset,1000,0.232
prp,0,50,20,letter_20,false_font_07,irrelevant,object,center,object_04,0.5,1.19529296512881,0.116,offset,1100,0.616
prp,0,50,21,letter_20,false_font_07,irrelevant,object,center,object_01,1.5,1.12481602553003,0.466,offset,1100,1.966
prp,0,50,22,letter_20,false_font_07,non-target,letter,right,letter_04,0.5,1.21145611469896,0,offset,1000,0.5
prp,0,50,23,letter_20,false_font_07,non-target,false_font,left,false_font_15,0.5,0.71820116403212,0.466,offset,1000,0.966
prp,0,50,24,letter_20,false_font_07,irrelevant,object,right,object_08,0.5,0.994320460813114,0.232,offset,1000,0.732
prp,0,50,25,letter_20,false_font_07,irrelevant,object,center,object_09,1.5,0.966797835863442,0.116,offset,1100,1.616
prp,0,50,26,letter_20,false_font_07,non-target,letter,center,letter_06,1,0.881759665977337,0.466,offset,1000,1.466
prp,0,50,27,letter_20,false_font_07,irrelevant,object,center,object_01,0.5,0.795408756764334,0.466,onset,1100,0.466
prp,0,50,28,letter_20,false_font_07,non-target,letter,center,letter_12,1.5,0.712550534404757,0.116,onset,1000,0.116
prp,0,50,29,letter_20,false_font_07,non-target,letter,center,letter_08,0.5,1.28813713874018,0.466,onset,1100,0.466
prp,0,50,30,letter_20,false_font_07,irrelevant,object,center,object_06,1.5,1.62386644785792,0.116,offset,1100,1.616
prp,0,50,31,letter_20,false_font_07,target,letter,right,letter_20,1,0.763899493329225,0.466,onset,1100,0.466
prp,0,50,32,letter_20,false_font_07,non-target,letter,center,letter_07,1,1.02560688756579,0.116,offset,1100,1.116
prp,0,50,33,letter_20,false_font_07,irrelevant,face,center,face_11,0.5,1.09349379860454,0,onset,1100,0
prp,0,50,34,letter_20,false_font_07,irrelevant,object,left,object_09,1,0.955063675093504,0.466,offset,1100,1.466
prp,0,50,35,letter_20,false_font_07,non-target,letter,center,letter_16,1.5,0.784024428536567,0,onset,1100,0
prp,0,50,36,letter_20,false_font_07,irrelevant,face,center,face_13,1.5,1.23339218524469,0,offset,1000,1.5
prp,0,51,1,face_10,object_18,irrelevant,letter,center,letter_13,1,1.98808523983422,0.466,onset,1000,0.466
prp,0,51,2,face_10,object_18,irrelevant,false_font,left,false_font_15,0.5,1.26213689703424,0.116,onset,1100,0.116
prp,0,51,3,face_10,object_18,irrelevant,false_font,center,false_font_18,0.5,1.55581418185804,0.232,onset,1000,0.232
prp,0,51,4,face_10,object_18,non-target,face,right,face_18,1,0.824666411290434,0.466,onset,1000,0.466
prp,0,51,5,face_10,object_18,non-target,object,left,object_14,1,0.955518663394689,0.232,offset,1100,1.232
prp,0,51,6,face_10,object_18,irrelevant,false_font,center,false_font_08,1.5,1.73147913833141,0.116,onset,1000,0.116
prp,0,51,7,face_10,object_18,non-target,face,center,face_12,1,0.853451526379292,0.116,onset,1100,0.116
prp,0,51,8,face_10,object_18,irrelevant,letter,center,letter_08,1,0.931422832586964,0.116,onset,1000,0.116
prp,0,51,9,face_10,object_18,target,object,center,object_18,0.5,1.00052616192011,0.466,offset,1100,0.966
prp,0,51,10,face_10,object_18,non-target,face,center,face_14,0.5,1.38001723429849,0.232,offset,1100,0.732
prp,0,51,11,face_10,object_18,irrelevant,letter,right,letter_11,1.5,1.79006335686663,0,onset,1100,0
prp,0,51,12,face_10,object_18,irrelevant,letter,center,letter_08,1.5,1.75782988064208,0.466,onset,1100,0.466
prp,0,51,13,face_10,object_18,non-target,face,center,face_19,1,1.3680868108982,0,onset,1100,0
prp,0,51,14,face_10,object_18,irrelevant,letter,center,letter_09,1,0.702202110436354,0.232,offset,1100,1.232
prp,0,51,15,face_10,object_18,non-target,face,left,face_19,1,0.761477523492816,0,onset,1100,0
prp,0,51,16,face_10,object_18,non-target,object,center,object_01,1,0.90207625708718,0.466,onset,1100,0.466
prp,0,51,17,face_10,object_18,non-target,object,right,object_03,1,0.85637650221672,0.232,offset,1000,1.232
prp,0,51,18,face_10,object_18,non-target,face,right,face_07,0.5,1.24221715947462,0.232,offset,1100,0.732
prp,0,51,19,face_10,object_18,irrelevant,false_font,left,false_font_08,0.5,0.798624169388645,0.232,onset,1100,0.232
prp,0,51,20,face_10,object_18,non-target,object,center,object_04,0.5,1.73253478269093,0,onset,1000,0
prp,0,51,21,face_10,object_18,irrelevant,letter,center,letter_07,1,1.01528097865989,0.232,onset,1000,0.232
prp,0,51,22,face_10,object_18,target,object,center,object_18,1.5,0.756052815813123,0.466,offset,1100,1.966
prp,0,51,23,face_10,object_18,non-target,face,center,face_18,0.5,0.78674622451111,0.232,onset,1000,0.232
prp,0,51,24,face_10,object_18,non-target,face,center,face_18,1.5,0.700219156662503,0.466,offset,1100,1.966
prp,0,51,25,face_10,object_18,non-target,face,right,face_20,0.5,1.08818393031762,0.466,onset,1100,0.466
prp,0,51,26,face_10,object_18,non-target,face,center,face_07,0.5,0.999399595709511,0.116,offset,1100,0.616
prp,0,51,27,face_10,object_18,irrelevant,false_font,center,false_font_16,1,1.04720400876946,0.232,onset,1000,0.232
prp,0,51,28,face_10,object_18,irrelevant,letter,center,letter_13,1,1.80281184691968,0.232,offset,1000,1.232
prp,0,51,29,face_10,object_18,irrelevant,letter,center,letter_01,1.5,1.84497700279136,0.232,offset,1000,1.732
prp,0,51,30,face_10,object_18,target,object,center,object_18,1.5,1.80323301116326,0,offset,1000,1.5
prp,0,51,31,face_10,object_18,non-target,face,left,face_01,1.5,1.95901868629068,0,onset,1000,0
prp,0,51,32,face_10,object_18,irrelevant,false_font,center,false_font_15,1.5,0.77800894497708,0,onset,1100,0
prp,0,51,33,face_10,object_18,target,face,center,face_10,0.5,1.94310038656073,0.116,onset,1100,0.116
prp,0,51,34,face_10,object_18,non-target,object,left,object_15,1.5,1.98614618828459,0.466,onset,1000,0.466
prp,0,51,35,face_10,object_18,target,face,center,face_10,1,1.10907150833515,0.266,onset,1000,0.266
prp,0,51,36,face_10,object_18,irrelevant,false_font,center,false_font_16,1.5,1.54875119507913,0.232,offset,1000,1.732
prp,0,51,37,face_10,object_18,irrelevant,letter,center,letter_09,1.5,1.20682827810349,0.466,onset,1000,0.466
prp,0,52,1,face_06,object_17,target,object,center,object_17,1.5,0.908481572824872,0.266,offset,1000,1.766
prp,0,52,2,face_06,object_17,non-target,face,left,face_04,1,0.766247162297141,0.232,offset,1000,1.232
prp,0,52,3,face_06,object_17,non-target,face,center,face_08,1.5,0.72277162204529,0.466,onset,1000,0.466
prp,0,52,4,face_06,object_17,non-target,face,center,face_10,1,0.881244199492391,0.116,offset,1100,1.116
prp,0,52,5,face_06,object_17,non-target,face,center,face_20,0.5,0.960583194621508,0.466,offset,1100,0.966
prp,0,52,6,face_06,object_17,irrelevant,false_font,right,false_font_05,1,0.976017223399351,0.232,onset,1100,0.232
prp,0,52,7,face_06,object_17,non-target,face,center,face_18,1.5,1.28449822268332,0.232,offset,1100,1.732
prp,0,52,8,face_06,object_17,non-target,face,center,face_12,1.5,0.902816566117193,0,offset,1000,1.5
prp,0,52,9,face_06,object_17,target,face,right,face_06,0.5,1.08996068035491,0,onset,1000,0
prp,0,52,10,face_06,object_17,irrelevant,false_font,center,false_font_14,1.5,1.11887173627486,0,onset,1000,0
prp,0,52,11,face_06,object_17,non-target,face,left,face_14,0.5,1.25290663707963,0.116,onset,1100,0.116
prp,0,52,12,face_06,object_17,irrelevant,letter,right,letter_05,1,1.86655621227393,0,onset,1100,0
prp,0,52,13,face_06,object_17,non-target,object,center,object_09,1.5,1.29659534481488,0,offset,1100,1.5
prp,0,52,14,face_06,object_17,irrelevant,false_font,center,false_font_08,1,1.37125737620804,0.466,offset,1100,1.466
prp,0,52,15,face_06,object_17,irrelevant,letter,right,letter_09,0.5,1.81176261375088,0.232,offset,1000,0.732
prp,0,52,16,face_06,object_17,irrelevant,letter,right,letter_16,1,1.77394287900027,0.116,offset,1000,1.116
prp,0,52,17,face_06,object_17,target,face,center,face_06,1.5,0.888495832986805,0.116,offset,1000,1.616
prp,0,52,18,face_06,object_17,irrelevant,letter,center,letter_20,0.5,0.854351802270963,0.232,onset,1100,0.232
prp,0,52,19,face_06,object_17,irrelevant,false_font,center,false_font_19,1,0.735383590148604,0.232,offset,1000,1.232
prp,0,52,20,face_06,object_17,non-target,face,right,face_01,1.5,0.893128342261186,0,onset,1000,0
prp,0,52,21,face_06,object_17,non-target,object,right,object_15,0.5,0.780426406729334,0.116,onset,1100,0.116
prp,0,52,22,face_06,object_17,irrelevant,false_font,left,false_font_06,1,0.828766839110848,0.232,onset,1000,0.232
prp,0,52,23,face_06,object_17,non-target,object,left,object_08,1,0.757223241543368,0.232,offset,1100,1.232
prp,0,52,24,face_06,object_17,irrelevant,false_font,center,false_font_19,1,1.08786858600439,0,offset,1100,1
prp,0,52,25,face_06,object_17,non-target,object,left,object_14,1.5,1.30641038890656,0.116,onset,1100,0.116
prp,0,52,26,face_06,object_17,irrelevant,false_font,center,false_font_17,1,1.89380960213642,0,onset,1100,0
prp,0,52,27,face_06,object_17,non-target,object,right,object_01,1,0.925145265317471,0.466,offset,1000,1.466
prp,0,52,28,face_06,object_17,irrelevant,false_font,right,false_font_11,1.5,0.963774515942514,0,onset,1100,0
prp,0,52,29,face_06,object_17,non-target,object,left,object_14,0.5,1.21889760252865,0.116,offset,1100,0.616
prp,0,52,30,face_06,object_17,irrelevant,false_font,right,false_font_02,0.5,1.07317061793891,0.116,offset,1000,0.616
prp,0,52,31,face_06,object_17,irrelevant,letter,center,letter_04,0.5,1.0908862789047,0.466,onset,1100,0.466
prp,0,52,32,face_06,object_17,target,object,left,object_17,1,1.05034326698684,0.466,onset,1000,0.466
prp,0,52,33,face_06,object_17,non-target,object,center,object_05,1.5,1.70217335132994,0.232,offset,1000,1.732
prp,0,52,34,face_06,object_17,target,object,center,object_17,0.5,1.92128792600854,0.116,offset,1100,0.616
prp,0,52,35,face_06,object_17,irrelevant,false_font,left,false_font_06,0.5,0.720632048314925,0.232,offset,1000,0.732
prp,0,52,36,face_06,object_17,irrelevant,false_font,left,false_font_05,1,1.1237866288112,0.466,offset,1100,1.466
prp,0,52,37,face_06,object_17,non-target,object,center,object_18,1.5,0.972098533013785,0.466,onset,1000,0.466
prp,0,53,1,face_20,object_02,non-target,object,left,object_13,0.5,1.67049503799394,0,offset,1000,0.5
prp,0,53,2,face_20,object_02,irrelevant,letter,left,letter_12,1,0.90424506093099,0.116,offset,1000,1.116
prp,0,53,3,face_20,object_02,non-target,object,left,object_18,0.5,1.50520128219601,0.466,onset,1000,0.466
prp,0,53,4,face_20,object_02,irrelevant,letter,left,letter_16,1,1.68943588600176,0.116,offset,1100,1.116
prp,0,53,5,face_20,object_02,non-target,face,right,face_09,0.5,1.82647860450962,0.116,offset,1100,0.616
prp,0,53,6,face_20,object_02,irrelevant,false_font,left,false_font_03,1,1.84912218834959,0.116,onset,1100,0.116
prp,0,53,7,face_20,object_02,non-target,object,center,object_08,1.5,1.10113236855292,0,onset,1000,0
prp,0,53,8,face_20,object_02,irrelevant,letter,right,letter_06,1,1.38707570820087,0.466,onset,1000,0.466
prp,0,53,9,face_20,object_02,non-target,object,left,object_08,1.5,0.773800820485106,0.116,offset,1100,1.616
prp,0,53,10,face_20,object_02,irrelevant,false_font,right,false_font_12,1,1.72411141923152,0.232,offset,1000,1.232
prp,0,53,11,face_20,object_02,non-target,object,right,object_16,0.5,1.39953334777698,0,onset,1000,0
prp,0,53,12,face_20,object_02,irrelevant,false_font,center,false_font_07,0.5,1.1382339385556,0.116,onset,1100,0.116
prp,0,53,13,face_20,object_02,target,object,center,object_02,1,1.84738388992066,0.116,onset,1000,0.116
prp,0,53,14,face_20,object_02,non-target,object,center,object_12,1.5,1.90615889993788,0.466,onset,1100,0.466
prp,0,53,15,face_20,object_02,irrelevant,letter,left,letter_17,0.5,0.991935584252232,0.466,onset,1100,0.466
prp,0,53,16,face_20,object_02,irrelevant,false_font,right,false_font_18,0.5,1.30555017373245,0.232,onset,1000,0.232
prp,0,53,17,face_20,object_02,irrelevant,letter,left,letter_01,0.5,0.95192911481084,0,offset,1000,0.5
prp,0,53,18,face_20,object_02,non-target,object,right,object_12,0.5,1.53692730727394,0.466,offset,1000,0.966
prp,0,53,19,face_20,object_02,non-target,object,right,object_13,0.5,1.6318383374745,0.232,onset,1000,0.232
prp,0,53,20,face_20,object_02,irrelevant,letter,left,letter_04,0.5,0.989697533751784,0.116,offset,1100,0.616
prp,0,53,21,face_20,object_02,irrelevant,false_font,center,false_font_19,0.5,1.69907045229954,0.116,onset,1100,0.116
prp,0,53,22,face_20,object_02,non-target,face,center,face_02,0.5,0.802237499473434,0.466,offset,1100,0.966
prp,0,53,23,face_20,object_02,non-target,face,center,face_08,0.5,0.857372872111164,0.466,offset,1000,0.966
prp,0,53,24,face_20,object_02,target,face,center,face_20,0.5,0.829161831083529,0.266,offset,1000,0.766
prp,0,53,25,face_20,object_02,non-target,face,left,face_07,0.5,0.937320127295416,0.466,offset,1100,0.966
prp,0,53,26,face_20,object_02,non-target,object,center,object_06,1,1.00129127173298,0.116,offset,1100,1.116
prp,0,53,27,face_20,object_02,non-target,object,center,object_18,1,1.31248796630958,0.466,offset,1000,1.466
prp,0,53,28,face_20,object_02,non-target,object,center,object_04,1,0.968146645118453,0.232,onset,1000,0.232
prp,0,53,29,face_20,object_02,non-target,face,left,face_12,1,1.44296101552151,0.466,onset,1100,0.466
prp,0,53,30,face_20,object_02,irrelevant,false_font,right,false_font_13,1,0.867238993348362,0.232,offset,1000,1.232
prp,0,53,31,face_20,object_02,irrelevant,letter,center,letter_16,1,0.954200432421477,0.116,onset,1000,0.116
prp,0,53,32,face_20,object_02,irrelevant,letter,left,letter_06,1,0.950339120327245,0,offset,1100,1
prp,0,53,33,face_20,object_02,target,face,center,face_20,0.5,0.878812980482426,0.116,offset,1000,0.616
prp,0,53,34,face_20,object_02,target,object,center,object_02,1,1.63159001718695,0.466,onset,1100,0.466
prp,0,53,35,face_20,object_02,target,object,center,object_02,1,1.1277003832475,0,onset,1100,0
prp,0,53,36,face_20,object_02,irrelevant,letter,left,letter_09,0.5,1.05548885376716,0.232,onset,1000,0.232
prp,0,53,37,face_20,object_02,irrelevant,false_font,left,false_font_10,0.5,1.63319608610651,0.466,offset,1100,0.966
prp,0,54,1,face_12,object_08,non-target,object,center,object_13,1,1.22838668441843,0,offset,1000,1
prp,0,54,2,face_12,object_08,irrelevant,false_font,right,false_font_10,1.5,1.4341431867094,0.116,offset,1100,1.616
prp,0,54,3,face_12,object_08,irrelevant,letter,left,letter_01,1.5,1.74862711266635,0,onset,1000,0
prp,0,54,4,face_12,object_08,non-target,face,left,face_15,1,1.18819649441224,0.116,onset,1000,0.116
prp,0,54,5,face_12,object_08,irrelevant,false_font,center,false_font_12,1,0.766640797502694,0.116,onset,1000,0.116
prp,0,54,6,face_12,object_08,non-target,face,center,face_10,1.5,0.771304054852746,0.466,offset,1100,1.966
prp,0,54,7,face_12,object_08,non-target,face,center,face_15,0.5,0.823726478276817,0,offset,1100,0.5
prp,0,54,8,face_12,object_08,non-target,face,center,face_09,1.5,1.00360580203143,0.232,onset,1000,0.232
prp,0,54,9,face_12,object_08,irrelevant,letter,center,letter_16,1.5,1.85559108345279,0.116,onset,1000,0.116
prp,0,54,10,face_12,object_08,non-target,face,left,face_07,1.5,0.737741431369448,0.466,offset,1100,1.966
prp,0,54,11,face_12,object_08,target,object,right,object_08,1.5,1.26555766788575,0.266,onset,1100,0.266
